PartitionKey,RowKey,Timestamp,Value
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_InternalChangeOrderCreatedSuccessfully,14/09/2016,L'ordre de changement interne est créé.
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ErrorOccuredWhileCreatingInternalChangeOrder,14/09/2016,
Une erreur interne s'est produite lors de la création de l'ordre de modification. Contactez le helpdesk.
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_RevokeExternalChangeOrder,14/09/2016,Révoquer une modification externe
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_RevokeInternalChangeOrder,14/09/2016,Révocation d'un ordre de changement interne
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_RevokeConfirmation,14/09/2016,Voulez-vous annuler les modifications ?
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ExternalChangeOrderRevokedSuccessfully,14/09/2016,
L'Ordre de changement externe est révoqué.
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_InternalChangeOrderRevokedSuccessfully,14/09/2016,
L'Ordre interne de modification est révoqué.
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ErrorOccuredWhileRevokingExternalChangeOrder,14/09/2016,
Une erreur interne s'est produite lors de la révocation de l'ordre de modification externe. Contactez le helpdesk.
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ErrorOccuredWhileRevokingInternalChangeOrder,14/09/2016,
Une erreur interne s'est produite lors de la révocation de l'ordre de changement interne. Contactez le helpdesk.
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ChangeRequest,14/09/2016,Changer de requête
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ChangeRequestCreatedSuccessfully,14/09/2016,Projet de demande de modification créé.
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ErrorOccuredWhileCreatingChangeRequest,14/09/2016,
Une erreur interne s'est produite lors de la création de la demande de modification. Contactez le helpdesk.
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ChangeRequestAlreadyExsits,14/09/2016,Une demande de modification en attente existe déjà. Vous ne pouvez pas en créer un autre.
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ChangeOrderAlreadyExsits,14/09/2016,Un ordre de changement en attente existe déjà. Vous ne pouvez pas en créer un autre.
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_InternalChangeOrderAlreadyExsits,14/09/2016,Un ordre de changement interne en attente existe déjà. Vous ne pouvez pas en créer un autre.
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_RevokeChangeRequest,14/09/2016,Révoquer Demande de modification
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ChangeRequestRevokedSuccessfully,14/09/2016,
La demande de modification est révoquée.
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ErrorOccuredWhileRevokingChangeRequest,14/09/2016,Une erreur interne s'est produite lors de la révocation de la demande de modification. Contactez le helpdesk
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_AcceptChanges,14/09/2016,Créer Changer l'ordre
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_AcceptChangeRequestSuccessfully,14/09/2016,
L'ordre de modification préliminaire est créé.
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ErrorOccuredWhileAcceptChangeRequest,14/09/2016,Une erreur est survenue lors de la création Changer l'ordre.
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_RejectChanges,14/09/2016,refuser les modifications
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ChangeRequestRejectedSuccessfully,14/09/2016,
Une erreur interne s'est produite lors de la création de l'ordre de modification. Contacter le helpdesk
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ErrorOccuredWhileChangeRequestReject,14/09/2016,Erreur est survenue lors de demande de modification Rejeter
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_ChangeOrderSend_To_Supplier,14/09/2016,Changer l'ordre envoyé au fournisseur .
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_Send_To_Buyer,14/09/2016,Envoyé à l'acheteur
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_UnableToCreateInvoice,20/9/2016,Impossible de créer la facture
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_CreateInvoiceError,20/9/2016,
Une erreur interne s'est produite lors de la création de la facture. Contactez le helpdesk.
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_Order_CreateInvoiceSuccessfully,21/9/2016,La Facture est créée.
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ManufacturerModelNumber,31/08/2016,FR_Manufacturer Model Number
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR-US,P2P_PO_IntegratedSupplierMsg,19/10/2016,Les éléments de ligne ne doivent pas avoir un service article (s)
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_Autosave_Return_Confirmation,13/10/2016,Tea application found unsave exchange from at previous session. Faire toi vouloir de conserver ou annuler les modifications précédentes?
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_AutoSaveSuccessMessage,13/10/16,Your changes are saved automatically.
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_Exelon,26-06-2015 11:37,Exelon
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_Product,26-06-2015 11:37,Produit
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_CustomerSegment,26-06-2015 11:37,Segment client
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_CompanyCode,11-04-2016 11:37,Code de l'entreprise
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_CostCenter,11-04-2016 11:37,Centre de coûts
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_RejectChangeRequestSuccessfully,07/10/2016,Rejeter la demande de modification avec succès
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ErrorOccuredWhileRejectChangeRequest,07/10/2016,Erreur lors de la demande de modification de rejet
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ChargeForHeader_SectionLabel,10/11/2016,Frais et indemnités
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ChargeForHeader_SublinelineNumber,10/11/2016,Nombre
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ChargeForHeader_ChargeName,10/11/2016,Nom de la facture
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ChargeForHeader_ChargeDescription,10/11/2016,La description
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ChargeForHeader_ChargeAmount,10/11/2016, Montant
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ChargeForHeader_EditableOnInvoice,10/11/2016,Modifiable sur facture
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ChargeForHeader_IsAllowance,10/11/2016,est l'allocation
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ChargeForHeader_ChargeTypeName,10/11/2016,Type
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ChargeForHeader_TolerancePercentage,10/11/2016,Tolérance Pourcentage
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ChargeForHeader_AdditionInfo,10/11/2016,Information additionnelle
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ChangeOrderType,10/11/2016,Modifier le type de commande
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_InternalChangeOrderValidationMessage,10/11/2016,
Vous modifiez un attribut critique tel que le prix sur l'ordre de modification. Le type de commande de modification est défini sur Externe.
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_Save,10/11/2016,ENREGISTRER
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_FINALIZE,10/11/2016,FINALISER
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_RemitToLocation,08-11-2016 11:37,Remit Pour Localisation
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_CodeCombinationSuccess,25-11-2016 11:37,Les champs comptables sont valides.
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_CodeCombinationError,25-11-2016 11:37,Les champs Comptabilité ne sont pas valides.
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_CodeCombinationInternalError,25-11-2016 11:37,Une erreur interne s'est produite lors de la validation des champs Comptabilité.
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_MaintainRevision,25-11-2016 11:37,Rétablir le numéro de bon de commande
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_DeleteOrderConfirm,11-12-2016,L'ordre sera supprimé. Voulez-vous continuer?.
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_DeleteOrderSuccess,11-12-2016,L'ordre est supprimé.
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_DeleteOrderError,11-12-2016,
Une erreur interne s'est produite lors de la suppression de l'ordre. Contactez le helpdesk.
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ConfirmDeleteItem,20-12-2016 11:37,Voulez-vous vraiment supprimer cet élément de campagne?
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_CannotCancelItemwhichAlreadyReceived,20-12-2016 11:37,Impossible d'annuler l'élément de campagne déjà reçu
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_CannotCancelItemwhichAlreadyInvoiced,20-12-2016 11:37,Impossible d'annuler l'élément de campagne déjà facturé
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ChangeRequestContainAtleast1lineItem,20-12-2016 11:37,La demande de modification doit contenir au moins 1 élément de campagne
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ConfirmCancelItemAndOrder,20-12-2016 11:37,Annuler / Supprimer tous les éléments de ligne annulerait également l'ordre. Voulez-vous continuer?
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_CancelOrderMessage,20-12-2016 11:37,Ordre annulé avec succès
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_CancelOrderError,20-12-2016 11:37,Une erreur s'est produite lors de l'annulation de la commande
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_CopyOrder,23-12-2016 11:37,Ordre de copie
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_CopyOrderSuccess,23-12-2016 11:37,Copier l'ordre avec succès
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_CopyOrderError,23-12-2016 11:37,Impossible de copier l'ordre
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_CloseOrder,23-12-2016 11:37,Fermer la commande
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_CloseOrderSuccess,23-12-2016 11:37,Ferme l'ordre avec succès
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_CloseOrderError,23-12-2016 11:37,Impossible de fermer l'ordre
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_CancelOrder,23-12-2016 11:37,Annuler la commande
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ReOpenOrder,23-12-2016 11:37,Réouverture de l'ordre
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ReOpenOrderSuccess,23-12-2016 11:37,Rétablir l'ordre avec succès
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ReOpenOrderError,23-12-2016 11:37,Impossible de rouvrir l'ordre
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_Doyouwantdeletethosereceipt,23-12-2016 11:37,La clôture de l'ordre restreindra la création de nouveaux reçus. Tous les reçus provisoires, le cas échéant, seront supprimés. La création de facture est autorisée uniquement pour les quantités acceptées qui ne sont pas facturées. Voulez-vous toujours fermer la commande?
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_DoyouwantcloseorderFor2Way,23-12-2016 11:37,La clôture de la commande ne permet que la création de factures pour les quantités acceptées qui ne sont pas facturées. Voulez-vous toujours fermer la commande?
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_Doyouwantcloseorder,23-12-2016 11:37,La clôture de l'ordre restreindra la création de nouveaux reçus. La création de facture est autorisée uniquement pour les quantités acceptées qui ne sont pas facturées. Voulez-vous toujours fermer la commande?
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ConfirmCancelOrder,23-12-2016 11:37,Voulez-vous vraiment annuler cette commande?
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_SplitAccountingDescription,01/04/2017,Description
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_splitTypeName,01/04/2017,Split Type
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_LineItemSplitNumber,01/04/2017,Split
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_SublineValue,01/04/2017,Value
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_CalculationBasis,01/04/2017,Calculation Basis
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_IncludeForTax,01/04/2017,Include For Tax
0.GEP.Cumulus.Reports.P2P.Resources.en-US,P2P_PO_ValidateASLError,01/19/2017,
Vous ne pouvez pas obtenir cet article auprès du fournisseur.
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ContractNumber,01/2/2017,Contract Number
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ContractName,01/2/2017,Contract Name
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ContractValue,01/2/2017,Contract Value
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ContractExpiryDate,01/2/2017,Contract Expiry Date
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_InternalChangeOrderValidationMessageForNA,20/2/2016,Toi sont en changeant Un attribut critique tel que share with external users sur le change order. Toi Change Order Type Sera réglé sur External.
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_CreateASN,1/20/2016,Create Shipping Note
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ASNValidation,02/20/2017,Tous les éléments de campagne de cette commande sont expédiés. Vous ne pouvez pas créer une note d'expédition
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_Corporation,17/6/16,FR_Corporation
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_Quantity_Effort,19-11-2016 11:37,FR_Quantity/Efforts
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_CreateReceiptFromOrderError,17/6/16,FR_Unable to Create Receipt from Closed Order
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_Common_TotalAmountNegativeWarning,17/6/16,FR_The total value of the document cannot be negative
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_Common_CantFlipMaterial,17/6/16,FR_You can receive service items only. This receipt does not contain service items
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_Order_CreateReceipt,17/6/16,FR_CreateReceipt
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_CancellationDate,17/6/16,FR_Cancellation Date
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_LineItemCancellationSuccess,17/6/16,FR_Line item cancelled successfully.
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_LineItemCancellationError,17/6/16,FR_Error While cancelling Line Item
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ConfirmCancelItem,7/3/17,FR_Are you sure you want to cancel this line item?
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_CancelItemSuccess,8/3/17,FR_Line item cancel successfully.
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ContactEmail,19/12/2016,FR_Contact Email
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_SelectLineItemsToCancel,19/12/2016,FR_Please Select Line Items to Cancel
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_CreateRecieptValidationMessage,24/3/2017,Vous ne pouvez pas créer de Type de reçu de demande sélectionnées
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_LineStatus,20/3/17,FR_Line Status
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_CombinationOfNew_SS_SA,20/3/17,FR_Action cannot be performed due to combination selected. Filter the lines by Line Status column and try again.
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_CombinationOfInvoiceReceipt,20/3/17,FR_Action cannot be performed since some/ all of the selected lines are received or invoiced.
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_AddLineItem,12/4/17,FR_Please add atleast one line Item
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ContractUtilizationMessage,14/4/17,There are no sufficient funds available against the following contracts
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_InvoiceApprover,28/4/17,FR_Invoice Approver
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_Portal,28/4/17,Portal
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_Cxml,28/4/17,Cxml
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_DirectEmail,28/4/17,Direct Email
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_Call,28/4/17,Call
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_Fax,28/4/17,Fax
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_Order_ErroroccureGettingEmailSubjectBody,14/4/17,P2P_Order_ErroroccureGettingEmailSubjectBody
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_Call&SubmitMessage,14/4/17,You will have to submit the order details offline & order will be marked as Acknowledged.
0.GEP.Cumulus.Reports.P2P.Resources.fr-FR,P2P_PO_ResentToPartner,5/2/17,Resend order to supplier
